,open,high,low,close,volume
2025-01-15,234.6350,238.9600,234.4300,237.8700,39831969
2025-01-16,237.3500,238.0100,228.0300,228.2600,71759052
2025-01-17,232.1150,232.2900,228.4800,229.9800,68488301
2025-01-21,224.0000,224.4200,219.3800,222.6400,98070429
2025-01-22,219.7900,224.1200,219.7900,223.8300,64126500
2025-01-23,224.7400,227.0300,222.3000,223.6600,60234760
2025-01-24,224.7800,225.6300,221.4100,222.7800,54697907
2025-01-27,224.0200,232.1500,223.9800,229.8600,94863418
2025-01-28,230.8500,240.1900,230.8100,238.2600,75707569
2025-01-29,234.1200,239.8550,234.0100,239.3600,45486100
2025-01-30,238.6650,240.7900,237.2100,237.5900,55658279
2025-01-31,247.1900,247.1900,233.4400,236.0000,101075128
2025-02-03,229.9900,231.8300,225.7000,228.0100,73063301
2025-02-04,227.2500,233.1300,226.6500,232.8000,45067301
2025-02-05,228.5300,232.6700,228.2700,232.4700,39664989
2025-02-06,231.2850,233.8000,230.4250,233.2200,29925349
2025-02-07,232.6000,234.0000,227.2600,227.6300,39707224
2025-02-10,229.5700,230.5850,227.2000,227.6500,33115645
2025-02-11,228.2000,235.2300,228.1300,232.6200,53718362
2025-02-12,231.2000,236.9600,230.6800,236.8700,45243292
2025-02-13,236.9100,242.3399,235.5700,241.5300,53614054
2025-02-14,241.2500,245.5500,240.9900,244.6000,40896227
2025-02-18,244.1500,245.1800,241.8400,244.4700,48822491
2025-02-19,244.6600,246.0100,243.1604,244.8700,32204215
2025-02-20,244.9400,246.7800,244.2900,245.8300,32316907
2025-02-21,245.9500,248.6900,245.2200,245.5500,53197431
2025-02-24,244.9250,248.8600,244.4200,247.1000,51326396
2025-02-25,248.0000,250.0000,244.9100,247.0400,48013272
2025-02-26,244.3300,244.9800,239.1300,240.3600,44433564
2025-02-27,239.4100,242.4600,237.0600,237.3000,41153639
2025-02-28,236.9500,242.0900,230.2000,241.8400,56833360
2025-03-03,241.7900,244.0272,236.1120,238.0300,47183985
2025-03-04,237.7050,240.0700,234.6800,235.9300,53798062
2025-03-05,235.4200,236.5500,229.2300,235.7400,47227643
2025-03-06,234.4350,237.8600,233.1581,235.3300,45170419
2025-03-07,235.1050,241.3700,234.7600,239.0700,46273565
2025-03-10,235.5400,236.1600,224.2200,227.4800,71451281
2025-03-11,223.8050,225.8399,217.4500,220.8400,76137410
2025-03-12,220.1400,221.7500,214.9100,216.9800,62547467
