,open,high,low,close,volume
2025-01-21,122.3900,123.7500,121.1201,122.2800,31578832
2025-01-22,123.0800,125.6500,121.9120,123.7500,35023842
2025-01-23,121.4250,123.7100,120.6300,123.0400,24921108
2025-01-24,124.5500,125.2500,122.2300,122.8400,31570300
2025-01-27,117.8000,118.0800,112.8000,115.0100,61067888
2025-01-28,115.1750,116.1500,112.9500,114.1700,40554760
2025-01-29,115.7700,118.5200,114.9600,117.3500,40199052
2025-01-30,118.5300,120.4400,117.0900,118.8600,29788383
2025-01-31,119.1400,119.5650,115.3300,115.9500,40533565
2025-02-03,113.8750,115.1600,112.9800,114.2700,34586051
2025-02-04,115.4500,119.8500,114.7900,119.5000,69412094
2025-02-05,107.6100,112.0900,106.5000,112.0100,110609343
2025-02-06,110.9300,112.5600,109.0200,110.1600,50426590
2025-02-07,109.1300,109.9200,106.7900,107.5600,46082499
2025-02-10,108.4400,111.4000,108.1500,110.4800,34905359
2025-02-11,108.9800,113.0700,108.9400,111.1000,35033759
2025-02-12,109.5200,111.8356,109.0649,111.7200,25319729
2025-02-13,112.0000,114.6000,110.4000,111.8100,40911804
2025-02-14,112.6500,114.6300,111.7000,113.1000,32477159
2025-02-18,114.0500,115.5500,113.4500,114.2800,31720307
2025-02-19,114.2450,116.1100,113.1400,114.6900,28807709
2025-02-20,115.0100,116.5500,113.1050,114.1700,27219565
2025-02-21,114.8450,115.7600,110.4300,110.8400,41353683
2025-02-24,111.4900,111.6000,107.9800,108.1100,29072208
2025-02-25,107.8850,108.6400,103.6200,103.9600,39169161
2025-02-26,104.9450,105.7999,103.9900,104.7400,29178213
2025-02-27,105.0800,105.7600,99.5000,99.5100,47263727
2025-02-28,99.5600,101.8000,98.6900,99.8600,45194576
2025-03-03,101.5150,102.3400,97.0900,98.2300,38957988
2025-03-04,96.0000,103.1800,95.8900,100.7500,54156941
2025-03-05,100.3600,101.8400,98.8700,101.6700,27855488
2025-03-06,99.0500,101.0800,98.2700,98.8500,28984978
2025-03-07,98.8800,100.6500,96.3900,100.3100,33254367
2025-03-10,98.5700,101.2900,95.8300,96.6300,38281746
2025-03-11,96.7900,98.1599,94.7300,96.7600,34078300
2025-03-12,99.0450,101.7150,98.1700,100.7900,34241287
