,open,high,low,close,volume
2025-02-07,416.4800,418.6500,408.1000,409.7500,22886844
2025-02-10,413.7100,415.4624,410.9200,412.2200,20817919
2025-02-11,409.6400,412.4900,409.3000,411.4400,18140592
2025-02-12,407.2100,410.7500,404.3673,409.0400,19121734
2025-02-13,407.0000,411.0000,406.3600,410.5400,23891731
2025-02-14,407.7900,408.9100,405.8800,408.4300,22758464
2025-02-18,408.0000,410.5970,406.5000,409.6400,21423051
2025-02-19,407.8800,415.4900,407.6500,414.7700,24114197
2025-02-20,415.2900,419.3100,412.5400,416.1300,23508728
2025-02-21,417.3350,418.0480,407.8900,408.2100,27524799
2025-02-24,408.5100,409.3700,399.3200,404.0000,26443656
2025-02-25,401.1000,401.9150,396.7000,397.9000,29387402
2025-02-26,398.0100,403.6000,394.2450,399.7300,19618954
2025-02-27,401.2650,405.7400,392.1700,392.5300,21127406
2025-02-28,392.6550,397.6300,386.5700,396.9900,32845658
2025-03-03,398.8200,398.8200,386.1550,388.4900,23007726
2025-03-04,383.4000,392.5800,381.0000,388.6100,29342923
2025-03-05,389.3400,401.6700,388.8100,401.0200,23433132
2025-03-06,394.2800,402.1500,392.6777,396.8900,23304625
2025-03-07,392.3200,394.8000,385.5400,393.3100,22034087
2025-03-10,385.8400,386.4000,377.2200,380.1600,32569768
2025-03-11,379.0000,386.0000,376.9100,380.4500,30380177
2025-03-12,382.9500,385.2165,378.9507,383.2700,24253567
