,open,high,low,close,volume
2025-01-14,220.4400,221.8200,216.2000,217.7600,24711650
2025-01-15,222.8300,223.5700,220.7500,223.3500,31291257
2025-01-16,224.4200,224.6500,220.3100,220.6600,24757276
2025-01-17,225.8400,226.5100,223.0800,225.9400,42370123
2025-01-21,228.9000,231.7800,226.9400,230.7100,39951456
2025-01-22,232.0200,235.4400,231.1900,235.0100,41448217
2025-01-23,234.1000,235.5200,231.5100,235.4200,26404364
2025-01-24,234.5000,236.4000,232.9300,234.8500,25890738
2025-01-27,226.2100,235.6100,225.8600,235.4200,49428332
2025-01-28,234.2900,241.7700,233.9800,238.1500,41587188
2025-01-29,239.0150,240.3900,236.1500,237.0700,26091716
2025-01-30,237.1400,237.9500,232.2200,234.6400,32020728
2025-01-31,236.5000,240.2900,236.4100,237.6800,36162377
2025-02-03,234.0600,239.2500,232.9000,237.4200,37285868
2025-02-04,239.0100,242.5200,238.0300,242.0600,29713812
2025-02-05,237.0200,238.3200,235.2000,236.1700,38832042
2025-02-06,238.0100,239.6599,236.0100,238.8300,60897095
2025-02-07,232.5000,234.8100,228.0600,229.1500,77539276
2025-02-10,230.5450,233.9200,229.2000,233.1400,35419926
2025-02-11,231.9200,233.4400,230.1300,232.7600,23713726
2025-02-12,230.4600,231.1800,228.1600,228.9300,32285249
2025-02-13,228.8500,230.4200,227.5200,230.3700,31346512
2025-02-14,229.2000,229.8900,227.2300,228.6800,27031084
2025-02-18,228.8200,229.3000,223.7200,226.6500,42975133
2025-02-19,225.5200,226.8300,223.7100,226.6300,28566709
2025-02-20,224.7750,225.1300,221.8100,222.8800,30001665
2025-02-21,223.2800,223.3100,214.7400,216.5800,55323850
2025-02-24,217.4500,217.7150,212.4200,212.7100,42387585
2025-02-25,211.6300,213.3400,204.1600,212.8000,58957977
2025-02-26,214.9400,218.1600,213.0900,214.3500,39120603
2025-02-27,218.3500,219.9700,208.3700,208.7400,40548571
2025-02-28,208.6500,212.6200,206.9900,212.2800,51771737
2025-03-03,213.3520,214.0100,202.5500,205.0200,42948447
2025-03-04,200.1100,206.8000,197.4320,203.8000,60853084
2025-03-05,204.8000,209.9800,203.2600,208.3600,38610085
2025-03-06,204.4000,205.7700,198.3015,200.7000,49863755
2025-03-07,199.4900,202.2653,192.5300,199.2500,59802821
2025-03-10,195.6000,196.7300,190.8500,194.5400,61829231
2025-03-11,193.9000,200.1800,193.4000,196.5900,54002880
2025-03-12,200.7200,201.5200,195.2900,198.8900,43679284
